Date,Sector,Ticker,Company,Price,P/E,Forward P/E,Market Cap,Revenue,Revenue Growth,Beta,52W High,52W Low,1Y Return,Basket Score,Basket Tier,Basket Weight,CapEx,CapEx Growth,Operating Cash Flow,Free Cash Flow,Net Income,EBITDA,Total Debt,Cash,Net Debt,FCF Margin YoY Change,Net Debt / EBITDA YoY Change,CapEx / OCF YoY Change,Price Extension 200D,Momentum Acceleration,Volatility Expansion,Volume Activity,Forward EV/EBIT,Enterprise Value,Forward Revenue,Operating Income,Operating Margin,Forward EBIT,Market Data Date,YTD Return,YTD Start Market Cap,YTD Year
2026-06-15,CYBERSECURITY_AI_TRUST,S,S,15.1899995804,,,5187113059.02,1048906000.0,0.2138219144,1.29931691688,19.7800006866,11.9399995804,-0.119420314181,47.967032967,3,2.0,1918000.0,-0.554160855416,104711000.0,102793000.0,-318706000.0,-305635000.0,0.0,153228000.0,-153228000.0,0.0834596500025,,-0.236737165685,-0.0246784270878,0.100592931863,0.165068164336,0.324132689183,,5033885059.02,,-313544000.0,-0.29892478449,,2026-06-15,,,
2026-06-15,CYBERSECURITY_AI_TRUST,SAIL,SAIL,14.2100000381,,,8059670409.01,1121090000.0,,1.67574206694,24.2600002289,10.4899997711,-0.371517043142,51.3186813187,3,2.0,5980000.0,,70580000.0,64600000.0,-157416000.0,8427000.0,0.0,390806000.0,-390806000.0,,,,-0.186841827445,0.0398398830442,0.332737040717,0.901379989337,,7668864409.01,,-202347000.0,-0.180491307567,,2026-06-15,,,
2026-06-15,CYBERSECURITY_AI_TRUST,TENB,TENB,27.7199993134,,,3056739015.84,1022326000.0,0.1073757822,1.02349944224,35.4599990845,16.0400009155,-0.129943541045,29.5604395604,4,1.0,10192000.0,0.0603412401165,264450000.0,254258000.0,-11769000.0,51985000.0,,139190000.0,,0.0323604627065,,-0.007375149034,0.133190769551,0.411316865586,0.378363796578,0.752723489591,,,,17306000.0,0.0169280640422,,2026-06-15,,,
2026-06-15,CYBERSECURITY_AI_TRUST,VRNS,VRNS,33.8899993896,,,3891051473.42,270288000.0,0.0,0.976914941259,63.3100013733,20.1900005341,-0.308649549711,26.6483516484,4,1.0,8717000.0,0.203839248723,216595000.0,207878000.0,-130395000.0,-134656000.0,,179339000.0,,0.107381755757,,0.00133538568472,-0.0474162838723,0.483201985588,-0.355813271495,-0.236111039338,,,,-147229000.0,-0.544711566921,,2026-06-15,,,
2026-06-15,CYBERSECURITY_AI_TRUST,ZS,ZS,130.419998169,,,21090155954.4,3173564000.0,0.24611967298,0.968673713008,336.269989014,118.050003052,-0.568074207993,72.1978021978,1,4.0,88197000.0,0.140380139643,1168878000.0,1080681000.0,-77388000.0,,1148881000.0,982112000.0,166769000.0,0.051323283028,,-0.0195731680217,-0.390149606192,-0.00957644011591,0.609020549222,1.89604943507,,21256924954.4,,-150017000.0,-0.047270828633,,2026-06-15,,,
2026-06-15,DATA_AI_INFRASTRUCTURE,AKAM,AKAM,134.199996948,44.8337973122,,19510727080.5,2562483000.0,0.0,1.07017046405,161.13999939,70.5299987793,0.742178360054,51.3636363636,3,2.0,454913000.0,0.125376021691,1149085000.0,694172000.0,435179000.0,1176268000.0,,622383000.0,,0.015366345845,,0.0141905577117,0.364764932543,0.0954276256078,0.520810542481,0.487562108254,,,,526855000.0,0.205603315222,,2026-06-15,,,
2026-06-15,DATA_AI_INFRASTRUCTURE,DDOG,DDOG,233.089996338,0.0,,0.0,3672031000.0,0.295443232231,1.29353371167,277.489990234,102.614997864,0.935159835978,32.4545454545,4,1.0,43003000.0,0.0448018659345,952220000.0,909217000.0,135673000.0,30774000.0,,426360000.0,,-0.0077504216211,,-0.00864281684793,0.552898556614,0.61659369399,0.243444103955,0.0825593670404,,,,-24626000.0,-0.00670637039829,,2026-06-15,,,
2026-06-15,DATA_AI_INFRASTRUCTURE,DOCN,DOCN,181.289993286,79.889632067,,18920181672.8,948629000.0,0.176101057789,2.28452869185,181.289993286,25.7399997711,5.76960375795,39.8181818182,3,2.0,168934000.0,0.11150295749,213919000.0,44985000.0,236829000.0,309632000.0,919722000.0,741363000.0,178359000.0,-0.00888029064715,-3.93242313935,0.0197619478962,1.54205373163,0.1603860886,0.313412560131,-0.0426240841105,,19098540672.8,,155918000.0,0.164361409993,,2026-06-15,,,
2026-06-15,DATA_AI_INFRASTRUCTURE,ESTC,ESTC,62.2999992371,17.6095306706,,6476186656.59,1739331000.0,0.172612209566,1.01194289817,94.4700012207,43.2999992371,-0.215266409925,23.0909090909,4,1.0,2514000.0,-0.00158856235107,185696000.0,183182000.0,367766000.0,-30476000.0,570895000.0,768725000.0,-197830000.0,0.0430278466315,,-0.0129915820914,-0.0923725898852,0.228706344059,0.0792032319954,0.312249921126,,6278356656.59,,-33476000.0,-0.0192464803996,,2026-06-15,,,
2026-06-15,DATA_AI_INFRASTRUCTURE,GTLB,GITLAB INC.,28.3099994659,,,,1004873000.0,0.248955033179,1.04965442357,51.0400009155,19.4200000763,-0.313364060629,41.3636363636,3,2.0,4261000.0,0.138695884554,282676000.0,278415000.0,-25053000.0,-47756000.0,,335395000.0,,0.150810001637,,-0.0204550071429,-0.185863194946,0.342400417396,0.160611717675,0.379638495893,,,,-51620000.0,-0.0513696755709,,2026-06-15,,,
2026-06-15,DATA_AI_INFRASTRUCTURE,MDB,MDB,354.179992676,,,28487379315.8,2602399000.0,0.236355145337,1.70550322535,440.600006104,201.0,0.722413968125,66.2727272727,2,3.0,5092000.0,-0.0412351722839,428903000.0,423811000.0,-29091000.0,-88155000.0,216858000.0,1036354000.0,-819496000.0,0.051905492253,,-0.0103639369283,0.0661445594071,0.15644339412,0.0146969413521,0.378626203423,,27667883315.8,,-108218000.0,-0.0415839385121,,2026-06-15,,,
2026-06-15,DATA_AI_INFRASTRUCTURE,NET,NET,235.710006714,,,83662805448.7,2328605000.0,0.315513546891,1.62811730211,272.660003662,160.190002441,0.370646072226,82.7272727273,1,4.0,200717000.0,0.254740040133,414107000.0,213390000.0,-86740000.0,-10603000.0,0.0,932226000.0,-932226000.0,0.0575486035802,,-0.24140118774,0.137490877443,0.0418946534119,0.46198673205,0.127622233384,,82730579448.7,,-215952000.0,-0.0927387856678,,2026-06-15,,,
2026-06-15,DATA_AI_INFRASTRUCTURE,NTNX,NTNX,49.4000015259,48.4088871221,,13353833557.1,2749734000.0,0.13036275411,0.747040894583,81.1200027466,34.4099998474,-0.315125420672,35.5454545455,4,1.0,64872000.0,0.262174835107,569562000.0,504690000.0,275855000.0,309769000.0,,718812000.0,,0.0485922076258,,-0.0214726365046,-0.0604479720952,0.299849633815,0.153081903508,0.225714666729,,,,235189000.0,0.0855315459604,,2026-06-15,,,
2026-06-15,DATA_AI_INFRASTRUCTURE,SNOW,SNOW,240.779998779,,,83454347576.9,5032823000.0,0.310712567787,1.38638559891,280.160003662,121.11000061,0.156595288935,85.7272727273,1,4.0,78929000.0,0.0400310972316,1126508000.0,1047579000.0,-1197095000.0,-1074818000.0,,2084715000.0,,-0.0502018533601,,-0.00100058333197,0.170284163444,0.345713021674,0.460315657648,0.897597083169,,,,-1314062000.0,-0.261098393486,,2026-06-15,,,
2026-06-15,DATA_AI_INFRASTRUCTURE,TWLO,TWLO,202.0,294.916308053,,30658319720.0,5301664000.0,0.15669750007,1.42163003986,236.63999939,92.4400024414,0.781462219661,84.1818181818,1,4.0,20938000.0,0.0,436505000.0,415567000.0,103956000.0,422432000.0,992722000.0,541976000.0,450746000.0,0.0249777514659,-1.36853905281,-0.0308286667805,0.500856676729,0.413016659764,0.213985174955,0.0245238283172,,31109065720.0,,242386000.0,0.0457188535524,,2026-06-15,,,
2026-06-15,DATA_AI_INFRASTRUCTURE,VRSK,"Verisk Analytics, Inc.",180.460006714,25.9769304835,,23644202126.1,3102300000.0,0.0585525642338,-0.160020142192,310.132354736,156.413330078,-0.413358031241,57.4545454545,2,3.0,254400000.0,0.143884892086,1381700000.0,1127300000.0,910200000.0,1627700000.0,258400000.0,524500000.0,-266100000.0,0.0241733216953,0.227321627433,0.00130144602569,-0.13342323206,-0.0114186281278,0.129751134473,0.261793828265,,23378102126.1,,1366000000.0,0.440318473391,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,ANET,ANET,169.089996338,57.2284805373,,212918561839.0,9709900000.0,0.305700253854,2.09010732043,177.729995728,86.25,0.830969129743,78.8235294118,1,4.0,97931000.0,0.679575351159,3223483000.0,3125552000.0,3720500000.0,4237200000.0,0.0,2789500000.0,-2789500000.0,0.0947967673701,-0.0843323130124,-0.00299269722133,0.193309568817,0.0578835030159,0.164790986048,0.0122705342897,,210129061839.0,,4155100000.0,0.427924077488,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,APLD,APLD,46.4700012207,,,13279710826.2,337702000.0,0.526723148006,3.7680626299,49.6500015259,9.18000030518,3.15652951272,17.0588235294,4,1.0,412974000.0,1.50983943309,-136102000.0,-549076000.0,-154469000.0,-126091000.0,7190000.0,1730440000.0,-1723250000.0,-0.631063514407,,,0.510492549654,-0.00164507322574,0.01638741761,-0.220355251911,,11556460826.2,,-149307000.0,-0.442126490219,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,CIEN,CIEN,463.410003662,149.662423232,,65597040102.4,5569150000.0,0.305914938899,2.61179992141,627.0,72.1600036621,5.42197866053,60.0,2,3.0,147398000.0,0.484116515803,331805000.0,184407000.0,438300000.0,613313000.0,677285000.0,1045126000.0,-367841000.0,0.0447354787878,0.330841870737,-1.5521309377,0.519423392492,-1.03930465276,0.235730634759,0.164121592321,,65229199102.4,,511309000.0,0.0918109585843,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,COHR,COHR,413.839996338,172.685397401,,80963375886.2,6602084000.0,0.179988493382,2.98345969816,426.890014648,77.3700027466,4.34884298367,69.4117647059,2,3.0,397117000.0,0.165468280428,477315000.0,80198000.0,468849000.0,755037000.0,3193781000.0,1592730000.0,1601051000.0,-0.0134038214318,-3.9722352746,0.127538517196,0.885265468755,-0.35511336885,0.190072145688,0.12918171535,,82564426886.2,,505805000.0,0.076612930099,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,CORZ,CORZ,28.2199993134,,,8970722721.97,354738000.0,-0.13669306362,2.70793380439,29.0499992371,11.3500003815,1.37342291829,10.5882352941,4,1.0,506639000.0,2.98755656999,246952000.0,-259687000.0,-1212055000.0,-423504000.0,993944000.0,1005148000.0,-11204000.0,-0.299744832624,,,0.525374447436,0.331797909796,-0.104542245209,-0.151907407793,,8959518721.97,,-508973000.0,-1.43478567281,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,CSCO,CSCO,119.722122192,39.46119105,,471876922576.0,60746000000.0,0.0921021879438,1.02147130066,129.515487671,62.4145126343,0.918177634325,92.3529411765,1,4.0,850000000.0,0.309707241911,13206000000.0,12356000000.0,11958000000.0,14891000000.0,22869000000.0,7083000000.0,15786000000.0,-0.0262129052846,-0.352956376674,0.0160076303394,0.476712193688,0.30921568794,0.332143100216,0.162533386052,,487662922576.0,,14191000000.0,0.233612089685,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,DELL,DELL,408.395141602,31.519615519,,265048446899.0,134002000000.0,0.385735411216,1.99705405991,465.19128418,107.741027832,2.79052576181,92.9411764706,1,4.0,2828000000.0,0.106849315068,9697000000.0,6869000000.0,8409000000.0,13745000000.0,31161000000.0,11578000000.0,19583000000.0,0.022387925045,-0.791982975168,-0.186201451387,1.42616639397,0.955741183937,0.431924909451,0.644732426626,,284631446899.0,,10640000000.0,0.0794017999731,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,DLR,DLR,184.899993896,47.1554531593,,64974980198.2,6340228000.0,0.125858258477,0.828662737675,202.559463501,145.956436157,0.0903761146057,48.8235294118,3,2.0,,,1633507000.0,,1377889000.0,,3271848000.0,2426631000.0,845217000.0,,,,0.0776005277391,0.00565164088622,0.0311729544897,0.140113418194,,65820197198.2,,729437000.0,0.115049017165,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,EQIX,EQIX,1064.38000488,73.8211515948,,104973677568.0,9436000000.0,0.0666968121185,0.45090728115,1109.80102539,718.599914551,0.219514808158,68.2352941176,2,3.0,4817000000.0,0.549372788678,2816000000.0,-2001000000.0,1422000000.0,4079000000.0,19785000000.0,1362000000.0,18423000000.0,-0.163577603996,0.693557629837,0.550560999286,0.207559969635,0.0329359385697,-0.333555310096,-0.0490470491186,,123396677568.0,,1967000000.0,0.208456973294,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,HPE,HPE,48.8769989014,41.5958187925,,64723094041.1,38794000000.0,0.225757527884,1.93742720869,55.98620224,17.1642875671,1.84759846339,56.4705882353,3,2.0,2547000000.0,-0.0211375864719,23000000.0,-2524000000.0,1556000000.0,4240000000.0,3009000000.0,5292000000.0,-2283000000.0,0.0560480642465,-2.43156577272,,0.903891928444,0.814892606164,0.433988425248,0.684562917734,,62440094041.1,,1456000000.0,0.037531577048,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,IREN,IREN,60.8499984741,137.589870281,,21746491767.6,757074000.0,,3.55135526959,76.4100036621,9.77000045776,5.19023387044,32.9411764706,4,1.0,573456000.0,,245886000.0,-327570000.0,158053000.0,-38979000.0,,2213274000.0,,,,,0.271987343951,-0.891793393782,-0.0146746112996,0.283869152153,,,,-408443000.0,-0.53950208302,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,LITE,Lumentum Holdings Inc.,957.239990234,169.29591098,,74473271240.2,1645000000.0,0.117071845715,2.65495733301,1053.08996582,82.4649963379,10.6078340234,60.0,2,3.0,231000000.0,0.337579617834,116000000.0,-115000000.0,439900000.0,354700000.0,2405000000.0,2617800000.0,-212800000.0,-0.0341217712649,,0.552212643678,0.908821943993,-2.01697123544,0.148600978021,0.265640006955,,74260471240.2,,237100000.0,0.144133738602,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,MOD,MODINE MANUFACTURING CO,285.720001221,124.201861355,,15090526154.7,3181100000.0,0.231314108767,2.68909474791,306.890014648,90.0199966431,2.0486555431,24.7058823529,4,1.0,79800000.0,0.252747252747,124400000.0,44600000.0,121500000.0,422100000.0,125400000.0,73500000.0,51900000.0,0.00515636317916,-0.0335752138348,-0.094086720183,0.508162357187,-0.0424658994409,0.0964148041909,0.288380673864,,15142426154.7,,342400000.0,0.107635723492,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,NVT,nVent Electric plc,168.776489258,55.488127932,,27294610129.7,4325800000.0,0.402977329485,1.71712527364,176.156707764,67.5017776489,1.500326586,41.7647058824,3,2.0,89600000.0,0.386996904025,304800000.0,215200000.0,491900000.0,746200000.0,1556700000.0,190000000.0,1366700000.0,-0.00263092115025,1.09864350158,0.00824896887889,0.427971315022,0.120267176549,0.200940030213,-0.118574004062,,28661310129.7,,682500000.0,0.157774284525,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,P,P,74.6999969482,109.746777542,,24830647406.0,3937254000.0,0.210282278516,2.4211611466,98.6999969482,51.5800018311,0.446272889475,34.1176470588,3,2.0,241002000.0,0.173341512576,858847000.0,617845000.0,226254000.0,311226000.0,0.0,837794000.0,-837794000.0,-0.0562283527356,0.358919640565,0.0520902125349,-0.0165288065565,0.0958207221097,-0.0227191362942,0.251859697496,,23992853406.0,,165926000.0,0.0421425694151,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,SMCI,SMCI,30.8500003815,14.8740653678,,18553760399.1,33700206000.0,0.562384954464,3.46335328663,60.7099990845,20.5300006866,-0.25769972661,33.5294117647,4,1.0,89947000.0,0.313497568598,75433000.0,-14514000.0,1247390000.0,1560813000.0,120179000.0,1290324000.0,-1170145000.0,-0.0370517393823,1.0389567348,1.11263260066,-0.1368987544,0.0404274910464,0.550191583525,0.805072570069,,17383615399.1,,1510813000.0,0.0448309722498,,2026-06-15,,,
2026-06-15,DATA_CENTER_INFRASTRUCTURE,VRT,VRT,311.929992676,76.8833804938,,119815060162.0,10843400000.0,0.289545351838,2.4892880624,376.151733398,110.809936523,1.81500019278,78.2352941176,1,4.0,296100000.0,1.5703125,1249600000.0,953500000.0,1558400000.0,2323800000.0,2922200000.0,2150600000.0,771600000.0,0.0599388590458,-0.561545984607,-0.0916237520022,0.411298501723,-0.253277627893,0.0496640140769,-0.120732018356,,120586660162.0,,1979100000.0,0.182516553848,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,AVAV,AVAV,171.949996948,,,8586149943.96,1502865000.0,3.68491651807,1.87478070304,409.829986572,158.0,-0.118657142138,22.3529411765,4,1.0,37183000.0,0.870090026656,-96550000.0,-133733000.0,-224360000.0,-47902000.0,747500000.0,289878000.0,457622000.0,-0.0640124919894,,,-0.33673574922,-0.164562960013,-0.0162987985001,-0.098608110381,,9043771943.96,,-264717000.0,-0.176141569602,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,BA,BA,228.949996948,79.5775204042,,180481816277.0,92184000000.0,0.327458095732,1.17098784985,252.149993896,179.119995117,0.142921268856,86.4705882353,1,4.0,2984000000.0,0.449951409135,-5475000000.0,-8459000000.0,2268000000.0,6328000000.0,46962000000.0,9441000000.0,37521000000.0,0.0604468462194,,,0.0463979886151,0.0415957823258,0.200436699166,-0.112479050715,,218002816277.0,,4268000000.0,0.046298706934,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,BWXT,BWXT,193.940002441,51.5678237786,,17767745250.7,3376384000.0,0.213677044774,1.85841250362,238.101211548,135.690551758,0.412511443963,51.7647058824,3,2.0,136077000.0,-0.0678508309244,163252000.0,27175000.0,344551000.0,507017000.0,14711000.0,512357000.0,-497646000.0,0.0370620548468,-0.894010401478,-1.4031154639,-0.00847505212228,-0.155028299144,0.114720254832,-0.192497165365,,17270099250.7,,414520000.0,0.122770395784,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,CACI,CACI,507.559997559,20.8835746422,,11212662711.9,9162866000.0,0.0957777319353,0.261571223558,662.190002441,446.239990234,0.126209296634,39.4117647059,3,2.0,87839000.0,0.813319295638,420657000.0,332818000.0,536913000.0,924798000.0,5180577000.0,157996000.0,5022581000.0,-0.00997089154672,1.92437920244,0.0975945546988,-0.0860914473491,-0.196202778349,-0.0829594096218,-0.0611563901169,,16235243711.9,,854298000.0,0.0932348022988,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,GD,GD,357.954589844,22.2994072032,,96801726669.0,53808000000.0,0.0934807348399,0.500320090301,364.079101562,272.304626465,0.293774142885,77.0588235294,2,3.0,665000000.0,0.102819237148,3191000000.0,2526000000.0,4341000000.0,6144000000.0,1755000000.0,3654000000.0,-1899000000.0,-0.00184818696756,-0.505707253275,0.00766626426438,0.0534426478151,-0.0576885191166,0.227322225389,-0.155209245384,,94902726669.0,,5508000000.0,0.102363960749,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,HII,HII,299.660003662,19.5170437594,,11807811474.4,12849000000.0,0.120812979763,0.730378542836,451.778778076,225.452713013,0.309330376317,48.2352941176,3,2.0,409000000.0,0.793859649123,-996000000.0,-1405000000.0,605000000.0,977000000.0,2905000000.0,216000000.0,2689000000.0,-0.0293574984479,-0.636310893116,,-0.127364504043,-0.360066946861,0.0857286146354,-0.0464166448751,,14496811474.4,,651000000.0,0.0506654214336,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,KTOS,KTOS,57.0200004578,363.686720188,,10692389573.5,1415200000.0,0.218214685375,2.12437487421,130.720001221,40.7700004578,0.365421521781,32.3529411765,4,1.0,66800000.0,0.157712305026,-81600000.0,-148400000.0,29400000.0,77200000.0,296700000.0,1464300000.0,-1167600000.0,-0.00173677267672,-15.595780903,,-0.28888023635,-0.458778036504,0.0750044197041,0.0822679844842,,9524789573.52,,23700000.0,0.016746749576,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,LDOS,LDOS,114.599998474,10.2017085716,,14415014211.7,17262000000.0,0.0242686762001,0.332432075865,197.90625,114.599998474,-0.221539688602,46.4705882353,3,2.0,109000000.0,0.0283018867925,374000000.0,265000000.0,1413000000.0,2379000000.0,320000000.0,457000000.0,-137000000.0,0.0117914424417,0.264175128278,-0.3471103666,-0.330861705766,-0.259313065094,-0.0258589540475,0.298719344827,,14278014211.7,,2087000000.0,0.120901401923,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,LHX,LHX,304.170013428,32.7167077062,,56665337747.2,38694000000.0,0.821236938718,0.360926514607,375.644287109,242.715270996,0.202774442451,64.7058823529,2,3.0,344000000.0,0.146666666667,109000000.0,-235000000.0,1732000000.0,5159000000.0,6963000000.0,590000000.0,6373000000.0,-0.00339043506727,-1.02247642312,1.92139540152,-0.0282109779517,-0.224665403057,-0.0119862379916,-0.153710394642,,63038337747.2,,3954000000.0,0.102186385486,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,LMT,LMT,530.359985352,25.5125624372,,122281711761.0,75106000000.0,0.045884335269,0.0719333711934,672.29876709,399.952667236,0.119672173078,78.8235294118,1,4.0,1637000000.0,0.174318507891,4828000000.0,3191000000.0,4793000000.0,8422000000.0,21700000000.0,1894000000.0,19806000000.0,-0.0219046303396,0.132906632769,0.107425376453,-0.00152128449612,-0.212775963255,-0.0459424895114,-0.246838298038,,142087711761.0,,7422000000.0,0.098820333928,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,MRCY,MRCY,115.930000305,,,6960817816.51,966946000.0,0.0895448558103,2.12412342424,120.300003052,49.5299987793,1.18818424513,24.7058823529,4,1.0,28127000.0,0.0434411633774,-117585000.0,-145712000.0,-14101000.0,86587000.0,192500000.0,331800000.0,-139300000.0,0.0168933082714,0.428254401591,,0.402880788374,0.12437406546,-0.0233906352076,0.0416885949231,,6821517816.51,,9365000.0,0.0096851323652,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,NOC,NOC,544.729980469,16.9077562516,,77369892607.4,42367000000.0,0.0495194213238,0.0290081397065,764.654663086,476.528778076,0.0707356798639,67.6470588235,2,3.0,1361000000.0,0.261353104727,-4629000000.0,-5990000000.0,4576000000.0,6434000000.0,15696000000.0,2090000000.0,13606000000.0,-0.0289183049824,-0.740845891551,,-0.110119559694,-0.284812224316,0.00347437172715,0.215812306686,,90975892607.4,,4927000000.0,0.116293341516,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,PLTR,PLTR,134.710006714,141.535699316,,322917802524.0,5224174000.0,0.677089486309,1.79571649339,207.179992676,127.989997864,-0.0195777824026,78.8235294118,1,4.0,21004000.0,-0.27114997571,1526383000.0,1505379000.0,2281529000.0,2018253000.0,0.0,2291631000.0,-2291631000.0,0.0846661209383,1.14658359057,-0.0297254328148,-0.159679287601,-0.117040566065,0.107392394185,-0.278558653065,,320626171524.0,,1991965000.0,0.381297598434,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,RCAT,RCAT,11.970000267,,,1469226093.95,54570000.0,4.11680511827,3.60537852848,17.3600006104,6.13999986649,0.43525180432,14.7058823529,4,1.0,7231948.0,14.9257176204,-54575672.0,-61807620.0,-75505000.0,-79519193.0,350000.0,4611092.0,-4261092.0,1.68143304933,,,0.047745991927,-0.321729718285,0.0441935136498,0.431432834617,,1464965001.95,,-81421000.0,-1.49204691222,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,RTX,RTX,183.63999939,34.0828202723,,247304943896.0,90373000000.0,0.105628891961,0.514529764574,211.279922485,139.162124634,0.280573384699,90.5882352941,1,4.0,2046000000.0,0.055183084064,2639000000.0,593000000.0,7256000000.0,14198000000.0,41078000000.0,6818000000.0,34260000000.0,0.0148686224607,-0.832759811912,-0.763595217043,0.0159238306254,-0.185929977852,0.0986340864167,0.0486772658498,,281564943896.0,,9820000000.0,0.108660772576,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,SAIC,SAIC,109.035087585,11.3818683025,,4609656662.5,7291000000.0,-0.0290318284725,0.237113950901,118.899620056,81.6341552734,0.0523311266071,20.0,4,1.0,29000000.0,0.16,407000000.0,378000000.0,405000000.0,610000000.0,2486000000.0,109000000.0,2377000000.0,0.00217101522703,0.0316694083612,0.00843900090131,0.116381629141,0.165812774009,-0.100404944522,0.0688564264156,,6986656662.5,,579000000.0,0.0794129749006,,2026-06-15,,,
2026-06-15,DEFENSE_NATIONAL_SECURITY,TDY,TDY,628.340026855,31.2009129851,,29110451815.1,6225600000.0,0.0789975389095,1.04282791865,688.590026855,484.470001221,0.288981937928,55.8823529412,2,3.0,88000000.0,0.109709962169,970600000.0,882600000.0,933000000.0,1303900000.0,2476300000.0,521400000.0,1954900000.0,0.0654063358321,-0.72509325382,-0.0618637648739,0.0703668643273,-0.0942006802102,0.147292777019,-0.0638429504602,,31065351815.1,,1184700000.0,0.190294911334,,2026-06-15,,,
2026-06-15,ENTERPRISE_AI_SOFTWARE,ADBE,ADBE,206.36000061,11.3470881509,,82028100242.6,25198000000.0,0.143440577211,0.546661458262,401.730010986,204.020004272,-0.473141328459,79.1758241758,1,4.0,201000000.0,-0.238636363636,8307000000.0,8106000000.0,7229000000.0,9905000000.0,4802000000.0,4919000000.0,-117000000.0,0.0106698263273,0.0563156791006,-0.0128926091473,-0.306554679595,-0.0553658428062,0.290786211417,0.449438485626,,81911100242.6,,9090000000.0,0.360742916104,,2026-06-15,,,
2026-06-15,ENTERPRISE_AI_SOFTWARE,ADSK,ADSK,198.600006104,28.6429263758,,41904601287.8,7507000000.0,0.18276351032,0.657309154384,326.790008545,198.429992676,-0.320235475034,65.8791208791,2,3.0,41000000.0,0.138888888889,2674000000.0,2633000000.0,1463000000.0,1929000000.0,2500000000.0,2671000000.0,-171000000.0,0.00742750912656,-0.452283330977,-0.000919986965866,-0.26835102094,-0.121192946672,0.247220553588,0.550142977581,,41733601287.8,,1886000000.0,0.251232183296,,2026-06-15,,,
2026-06-15,ENTERPRISE_AI_SOFTWARE,AI,AI,11.029999733,,,38604910.8254,307391000.0,-0.162246574894,2.47472374479,29.1599998474,7.76000022888,-0.535774426485,15.2197802198,4,1.0,28558000.0,0.00879578932495,-59815000.0,-88373000.0,-434502000.0,-452802000.0,,88847000.0,,-0.141504020213,,,-0.137947898907,0.390211173622,-0.122589389272,0.15050673547,,,,-466305000.0,-1.51697674948,,2026-06-15,,,
2026-06-15,ENTERPRISE_AI_SOFTWARE,CCC,CCC INTELLIGENT SOLUTIONS HOLDINGS INC.,4.63000011444,1665.28064412,,2810993727.28,1057001000.0,0.0906722331828,0.913115549617,10.029999733,4.21999979019,-0.473863634763,23.9010989011,4,1.0,59323000.0,0.0,193670000.0,134347000.0,1688000.0,,1290990000.0,111192000.0,1179798000.0,-0.0115246272344,,0.0,-0.339166162335,-0.105371751386,0.163278621652,0.0479839408298,,3990791727.28,,93842000.0,0.0887813729599,,2026-06-15,,,
