Date,Series,Dimension,Value,Series ID,BLS Series ID,Metric,Unit,Seasonality,Source,Attribution boundary
2020-01-01,All full-time workers,All,367.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2020-04-01,All full-time workers,All,393.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2020-07-01,All full-time workers,All,384.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2020-10-01,All full-time workers,All,376.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2021-01-01,All full-time workers,All,373.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2021-04-01,All full-time workers,All,371.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2021-07-01,All full-time workers,All,367.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2021-10-01,All full-time workers,All,361.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2022-01-01,All full-time workers,All,363.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2022-04-01,All full-time workers,All,359.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2022-07-01,All full-time workers,All,362.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2022-10-01,All full-time workers,All,362.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2023-01-01,All full-time workers,All,364.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2023-04-01,All full-time workers,All,365.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2023-07-01,All full-time workers,All,366.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2023-10-01,All full-time workers,All,369.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2024-01-01,All full-time workers,All,365.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2024-04-01,All full-time workers,All,368.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2024-07-01,All full-time workers,All,371.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2024-10-01,All full-time workers,All,374.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2025-01-01,All full-time workers,All,373.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2025-04-01,All full-time workers,All,376.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2025-07-01,All full-time workers,All,376.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2026-01-01,All full-time workers,All,376.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2026-04-01,All full-time workers,All,378.0,LES1252881600Q,LES1252881600,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1979-01-01,Men,Sex,408.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1979-04-01,Men,Sex,405.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1979-07-01,Men,Sex,399.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1979-10-01,Men,Sex,393.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1980-01-01,Men,Sex,385.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1980-04-01,Men,Sex,378.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1980-07-01,Men,Sex,380.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1980-10-01,Men,Sex,377.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1981-01-01,Men,Sex,376.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1981-04-01,Men,Sex,373.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1981-07-01,Men,Sex,369.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1981-10-01,Men,Sex,375.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1982-01-01,Men,Sex,374.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1982-04-01,Men,Sex,379.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1982-07-01,Men,Sex,378.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1982-10-01,Men,Sex,377.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1983-01-01,Men,Sex,381.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1983-04-01,Men,Sex,379.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1983-07-01,Men,Sex,384.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1983-10-01,Men,Sex,376.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1984-01-01,Men,Sex,375.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1984-04-01,Men,Sex,376.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1984-07-01,Men,Sex,377.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1984-10-01,Men,Sex,378.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1985-01-01,Men,Sex,376.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1985-04-01,Men,Sex,381.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1985-07-01,Men,Sex,377.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1985-10-01,Men,Sex,377.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1986-01-01,Men,Sex,378.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1986-04-01,Men,Sex,383.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1986-07-01,Men,Sex,383.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1986-10-01,Men,Sex,385.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1987-01-01,Men,Sex,383.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1987-04-01,Men,Sex,379.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1987-07-01,Men,Sex,381.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1987-10-01,Men,Sex,383.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1988-01-01,Men,Sex,382.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1988-04-01,Men,Sex,380.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1988-07-01,Men,Sex,378.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1988-10-01,Men,Sex,378.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1989-01-01,Men,Sex,380.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1989-04-01,Men,Sex,380.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1989-07-01,Men,Sex,373.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1989-10-01,Men,Sex,381.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1990-01-01,Men,Sex,373.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1990-04-01,Men,Sex,371.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1990-07-01,Men,Sex,367.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1990-10-01,Men,Sex,362.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1991-01-01,Men,Sex,366.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1991-04-01,Men,Sex,360.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1991-07-01,Men,Sex,361.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1991-10-01,Men,Sex,362.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1992-01-01,Men,Sex,359.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1992-04-01,Men,Sex,359.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1992-07-01,Men,Sex,357.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1992-10-01,Men,Sex,354.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1993-01-01,Men,Sex,352.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1993-04-01,Men,Sex,354.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1993-07-01,Men,Sex,355.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1993-10-01,Men,Sex,353.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1994-01-01,Men,Sex,356.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1994-04-01,Men,Sex,354.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1994-07-01,Men,Sex,348.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1994-10-01,Men,Sex,354.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1995-01-01,Men,Sex,350.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1995-04-01,Men,Sex,352.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1995-07-01,Men,Sex,354.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1995-10-01,Men,Sex,356.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1996-01-01,Men,Sex,355.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1996-04-01,Men,Sex,355.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1996-07-01,Men,Sex,355.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1996-10-01,Men,Sex,355.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1997-01-01,Men,Sex,360.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1997-04-01,Men,Sex,359.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1997-07-01,Men,Sex,361.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1997-10-01,Men,Sex,361.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1998-01-01,Men,Sex,364.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1998-04-01,Men,Sex,364.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1998-07-01,Men,Sex,368.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1998-10-01,Men,Sex,372.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1999-01-01,Men,Sex,368.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1999-04-01,Men,Sex,373.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1999-07-01,Men,Sex,372.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1999-10-01,Men,Sex,374.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2000-01-01,Men,Sex,374.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2000-04-01,Men,Sex,374.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2000-07-01,Men,Sex,370.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2000-10-01,Men,Sex,372.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
